X,Y,track_fid,track_seg_id,track_seg_point_id,ele
3.284722,51.345857,0,0,235,6.4
3.284713,51.345738,0,0,236,6.4
3.284703,51.345619,0,0,237,6.2
3.284697,51.345504,0,0,238,6.2
3.284687,51.345386,0,0,239,5.8
3.284674,51.345266,0,0,240,5.6
3.284658,51.345146,0,0,241,5.6
3.284645,51.345026,0,0,242,5.6
3.284633,51.344904,0,0,243,5.4
3.28462,51.344783,0,0,244,5.4
3.284609,51.344663,0,0,245,5.6
3.284604,51.34455,0,0,246,5.6
3.2846,51.34443,0,0,247,5.6
3.284587,51.344304,0,0,248,6
3.284574,51.34418,0,0,249,6
3.284572,51.344064,0,0,250,5.8
3.284567,51.343941,0,0,251,6
3.284555,51.343809,0,0,252,6.2
3.284544,51.343681,0,0,253,6.2
3.284533,51.343556,0,0,254,6.2
3.284517,51.343428,0,0,255,6.2
3.2845,51.343301,0,0,256,6.2
3.284483,51.343171,0,0,257,5.8
3.284461,51.343033,0,0,258,5.8
3.284451,51.342899,0,0,259,5.8
3.284445,51.342772,0,0,260,5.6
3.28445,51.342653,0,0,261,5.6
3.284459,51.342531,0,0,262,5.6
3.284488,51.342408,0,0,263,5.6
3.284552,51.342289,0,0,264,5.4
3.284639,51.342174,0,0,265,5.4
3.284737,51.342057,0,0,266,5.4
3.284835,51.341941,0,0,267,5.2
3.284928,51.341823,0,0,268,5.2
3.285007,51.341702,0,0,269,5
3.285087,51.341583,0,0,270,5
3.285178,51.341462,0,0,271,5
3.285278,51.341341,0,0,272,5
3.285388,51.341223,0,0,273,5
3.285496,51.341105,0,0,274,5
3.285601,51.340985,0,0,275,5
3.285705,51.340861,0,0,276,4.8
3.285814,51.340747,0,0,277,4.8
3.285912,51.34063,0,0,278,4.8
3.28598,51.340504,0,0,279,4.6
3.286023,51.340372,0,0,280,4.6
3.286052,51.340238,0,0,281,4.6
3.286074,51.340093,0,0,282,4.4
3.286087,51.339953,0,0,283,4.4
3.286106,51.339819,0,0,284,4.2
3.28612,51.33969,0,0,285,4.2
3.286091,51.339571,0,0,286,4.2
3.28605,51.339458,0,0,287,4.4
3.286052,51.339347,0,0,288,4.4
3.286094,51.339235,0,0,289,4.6
3.286148,51.339125,0,0,290,4.6
3.286207,51.339014,0,0,291,4.6
3.286265,51.3389,0,0,292,4.4
3.286322,51.338783,0,0,293,4.2
3.286383,51.338669,0,0,294,4
3.286448,51.338553,0,0,295,3.4
3.286527,51.338439,0,0,296,2.8
3.286616,51.338324,0,0,297,2.6
3.286704,51.338209,0,0,298,2.2
3.286799,51.338099,0,0,299,2
3.286897,51.337993,0,0,300,2
3.287002,51.337887,0,0,301,2
3.287114,51.337777,0,0,302,2
3.287227,51.337671,0,0,303,2.2
3.287341,51.337568,0,0,304,2.4
3.287451,51.337465,0,0,305,2.6
3.287563,51.337356,0,0,306,2.6
3.287676,51.337246,0,0,307,2.8
3.287787,51.337136,0,0,308,2.8
3.287897,51.337025,0,0,309,2.8
3.288006,51.336915,0,0,310,2.8
3.288116,51.336806,0,0,311,3
3.288227,51.336697,0,0,312,2.8
3.288341,51.336588,0,0,313,3
3.288459,51.33648,0,0,314,2.6
3.288575,51.336371,0,0,315,1.8
3.288688,51.336261,0,0,316,1.8
3.288801,51.33615,0,0,317,1.6
3.288922,51.336041,0,0,318,1.6
3.289039,51.335925,0,0,319,1.6
3.289151,51.335806,0,0,320,1.4
3.289255,51.335689,0,0,321,1.4
3.289357,51.33558,0,0,322,1.4
3.289458,51.335466,0,0,323,1.4
3.28956,51.335352,0,0,324,1.8
3.289661,51.335236,0,0,325,2
3.289762,51.335121,0,0,326,2.2
3.289859,51.335006,0,0,327,2.2
3.289955,51.334892,0,0,328,2.6
3.290051,51.334774,0,0,329,2.8
3.290149,51.334655,0,0,330,2.4
3.290251,51.334532,0,0,331,2.4
3.290357,51.334412,0,0,332,2.6
3.29046,51.334295,0,0,333,2.8
3.29056,51.334178,0,0,334,2.6
3.290661,51.334061,0,0,335,2.4
3.290767,51.333945,0,0,336,2.2
3.290875,51.33383,0,0,337,2
3.29097,51.333714,0,0,338,2
3.291065,51.333599,0,0,339,1.8
3.291167,51.333484,0,0,340,1.8
3.291268,51.333368,0,0,341,1.8
3.291366,51.333252,0,0,342,2.2
3.291462,51.333136,0,0,343,2.4
3.291559,51.333019,0,0,344,2.4
3.291664,51.332902,0,0,345,2.4
3.291765,51.332786,0,0,346,2.4
3.291856,51.332667,0,0,347,2.4
3.291952,51.332549,0,0,348,2.4
3.292044,51.332432,0,0,349,2.4
3.292126,51.332316,0,0,350,2.6
3.292211,51.332197,0,0,351,2.6
3.292305,51.332072,0,0,352,2.4
3.292394,51.331946,0,0,353,2.2
3.292483,51.331822,0,0,354,2.2
3.292574,51.331699,0,0,355,2.2
3.292666,51.331576,0,0,356,2.2
3.292757,51.331452,0,0,357,2.2
3.292844,51.331328,0,0,358,2
3.292925,51.331199,0,0,359,2.2
3.293001,51.331067,0,0,360,2.4
3.293072,51.330932,0,0,361,2.6
3.293148,51.330804,0,0,362,2.8
3.293224,51.330674,0,0,363,2.8
3.293301,51.330547,0,0,364,2.8
3.293381,51.330419,0,0,365,2.8
3.293461,51.330291,0,0,366,2.8
3.293542,51.330163,0,0,367,2.6
3.293623,51.330036,0,0,368,2.4
3.293704,51.329909,0,0,369,2.2
3.293781,51.329783,0,0,370,2
3.293858,51.329658,0,0,371,2
3.293934,51.329531,0,0,372,2
3.294018,51.329406,0,0,373,2
3.294093,51.329277,0,0,374,1.8
3.29417,51.329146,0,0,375,1.8
3.294249,51.329014,0,0,376,1.8
3.294327,51.328884,0,0,377,1.8
3.294406,51.328755,0,0,378,2
3.294486,51.328626,0,0,379,2
3.294564,51.328502,0,0,380,2
3.294637,51.328378,0,0,381,2
3.294705,51.328255,0,0,382,2
3.294775,51.328134,0,0,383,2
3.294842,51.328007,0,0,384,2
3.294906,51.327881,0,0,385,1.8
3.294973,51.327757,0,0,386,1.8
3.295043,51.327631,0,0,387,2
3.295112,51.327506,0,0,388,2.2
3.295182,51.32738,0,0,389,2.2
3.295252,51.327253,0,0,390,2
3.295321,51.327125,0,0,391,1.8
3.295382,51.326997,0,0,392,1.8
3.295441,51.32687,0,0,393,2
3.295493,51.326741,0,0,394,2
3.295549,51.326614,0,0,395,1.8
3.295601,51.326485,0,0,396,1.8
3.295661,51.326356,0,0,397,1.8
3.295728,51.326227,0,0,398,1.8
3.295797,51.326096,0,0,399,1.6
3.295865,51.325968,0,0,400,1.2
3.295932,51.325843,0,0,401,1
3.29599,51.325716,0,0,402,1.2
3.296042,51.32559,0,0,403,1.4
3.296091,51.325461,0,0,404,1.4
3.296124,51.325331,0,0,405,1.4
3.29615,51.325201,0,0,406,1.6
3.296179,51.325072,0,0,407,1.8
3.296212,51.324942,0,0,408,1.8
3.296249,51.32481,0,0,409,2
3.296295,51.324685,0,0,410,2
3.296354,51.324561,0,0,411,2.2
3.296434,51.324445,0,0,412,2.4
3.296533,51.324332,0,0,413,2.4
3.296637,51.324219,0,0,414,2.4
3.296735,51.324103,0,0,415,2.4
3.296819,51.323984,0,0,416,2.4
3.29689,51.323863,0,0,417,2.2
3.296952,51.323739,0,0,418,2.2
3.297014,51.323616,0,0,419,2.2
3.297071,51.323493,0,0,420,2.2
3.297135,51.323369,0,0,421,2.2
3.297199,51.323246,0,0,422,2.2
3.297264,51.323123,0,0,423,2.2
3.29733,51.323,0,0,424,2.2
3.297399,51.322879,0,0,425,2.2
3.297473,51.322757,0,0,426,2.2
3.297554,51.322634,0,0,427,2.2
3.297635,51.322512,0,0,428,2.2
3.297717,51.322391,0,0,429,2.2
3.297802,51.322269,0,0,430,2.2
3.297888,51.322147,0,0,431,2.2
3.297969,51.322025,0,0,432,2.2
3.29805,51.321903,0,0,433,2.2
3.298139,51.321782,0,0,434,2.2
3.298222,51.321661,0,0,435,2.2
3.298302,51.321538,0,0,436,2.4
3.298386,51.321417,0,0,437,2.6
3.298471,51.321294,0,0,438,2.8
3.298556,51.321173,0,0,439,2.8
3.298643,51.321054,0,0,440,3
3.298729,51.320934,0,0,441,3
3.298814,51.320814,0,0,442,3
3.298904,51.320698,0,0,443,3
3.298998,51.320581,0,0,444,3
3.2991,51.320467,0,0,445,3
3.299208,51.320352,0,0,446,3
3.299315,51.320234,0,0,447,3.2
3.299424,51.320122,0,0,448,3.4
3.299537,51.320012,0,0,449,3.6
3.299651,51.319902,0,0,450,3.6
3.299763,51.319789,0,0,451,3.4
3.299869,51.31967,0,0,452,3.4
3.299972,51.319549,0,0,453,3.4
3.300078,51.319431,0,0,454,3.4
3.30018,51.319314,0,0,455,3.4
3.300281,51.319195,0,0,456,3.4
3.300383,51.319075,0,0,457,3.4
3.300484,51.318956,0,0,458,3.4
3.300586,51.318834,0,0,459,3.2
3.300683,51.318714,0,0,460,2.6
3.30078,51.318596,0,0,461,2
3.30088,51.31848,0,0,462,1.6
3.30098,51.318365,0,0,463,1.6
3.301073,51.318246,0,0,464,1.6
3.301165,51.318126,0,0,465,1.6
3.301259,51.318008,0,0,466,1.4
3.301348,51.317894,0,0,467,1.6
3.301444,51.31778,0,0,468,1.6
3.301537,51.317667,0,0,469,1.6
3.301627,51.317546,0,0,470,1.6
3.301714,51.317422,0,0,471,1.4
3.301802,51.317301,0,0,472,1.6
3.301889,51.317183,0,0,473,1.6
3.301973,51.31706,0,0,474,1.8
3.302048,51.316934,0,0,475,1.8
3.302127,51.31681,0,0,476,2
3.302202,51.316686,0,0,477,2
3.302272,51.316564,0,0,478,2.2
3.302341,51.31644,0,0,479,2.2
3.30241,51.316314,0,0,480,2.2
3.302475,51.316185,0,0,481,2.2
3.302538,51.316058,0,0,482,2.2
3.302608,51.315933,0,0,483,2.2
3.302681,51.315813,0,0,484,2.2
3.302751,51.315695,0,0,485,2.6
3.302804,51.315579,0,0,486,2.8
3.302812,51.315462,0,0,487,3
3.302778,51.315345,0,0,488,3.2
3.302716,51.315232,0,0,489,3.2
3.302644,51.315122,0,0,490,3.4
3.302572,51.315008,0,0,491,3.4
3.30251,51.314896,0,0,492,3.4
3.302445,51.314786,0,0,493,3.4
3.302394,51.314671,0,0,494,3.4
3.30233,51.314545,0,0,495,3.4
3.302263,51.314421,0,0,496,3.2
3.302191,51.314298,0,0,497,3
3.302118,51.314175,0,0,498,2.6
3.302039,51.314046,0,0,499,2.2
3.301961,51.313916,0,0,500,2.2
3.301887,51.313788,0,0,501,2
3.301811,51.313658,0,0,502,2
3.301737,51.313526,0,0,503,2
3.301666,51.313397,0,0,504,2.4
3.301595,51.31327,0,0,505,2.6
3.301521,51.313137,0,0,506,2.6
3.30145,51.313007,0,0,507,2.8
3.301386,51.312881,0,0,508,2.8
3.301322,51.312751,0,0,509,2.6
3.301254,51.31262,0,0,510,2.6
3.301182,51.312487,0,0,511,2.8
3.301115,51.312359,0,0,512,2.8
3.301047,51.312231,0,0,513,2.6
3.300979,51.312104,0,0,514,2.6
3.300918,51.311978,0,0,515,2.4
3.300859,51.311852,0,0,516,2.2
3.300796,51.311727,0,0,517,2
3.300732,51.3116,0,0,518,2
3.300666,51.31147,0,0,519,2
3.300605,51.311344,0,0,520,1.8
3.300549,51.311219,0,0,521,1.8
3.30047,51.311072,0,0,522,1.8
3.300408,51.310977,0,0,523,1.8
3.300319,51.310854,0,0,524,1.8
3.300225,51.310734,0,0,525,1.8
3.300122,51.310617,0,0,526,1.8
3.300014,51.310501,0,0,527,1.8
3.29991,51.310382,0,0,528,1.6
3.299828,51.310259,0,0,529,1.2
3.299784,51.310135,0,0,530,1.2
3.299782,51.31001,0,0,531,1
3.299805,51.309882,0,0,532,1.2
3.29983,51.309753,0,0,533,1.8
3.299849,51.30962,0,0,534,2.2
3.299864,51.309488,0,0,535,2.2
3.299881,51.309358,0,0,536,1.8
3.299904,51.309228,0,0,537,1.8
3.299932,51.309098,0,0,538,2.4
3.299954,51.308965,0,0,539,2.4
3.299967,51.308828,0,0,540,2.6
3.299981,51.308695,0,0,541,2.6
3.299989,51.308563,0,0,542,2.6
3.299996,51.308428,0,0,543,2.6
3.3,51.30829,0,0,544,2.6
3.300014,51.308156,0,0,545,2.4
3.300027,51.308019,0,0,546,2.4
3.30004,51.307884,0,0,547,2.2
3.300056,51.307752,0,0,548,2.2
3.300069,51.307618,0,0,549,2.4
3.300081,51.307483,0,0,550,2.4
3.300094,51.307349,0,0,551,2.6
3.300107,51.307214,0,0,552,2.8
3.300119,51.307077,0,0,553,3
3.300136,51.306941,0,0,554,3.2
3.300157,51.306806,0,0,555,3.4
3.300179,51.306674,0,0,556,3.2
3.3002,51.306543,0,0,557,3.2
3.300217,51.30641,0,0,558,3.2
3.300234,51.306276,0,0,559,3.2
3.300257,51.306138,0,0,560,3.2
3.300279,51.306001,0,0,561,3.2
3.3003,51.305867,0,0,562,3.2
3.30032,51.305734,0,0,563,3
3.30034,51.305599,0,0,564,3
3.300361,51.305466,0,0,565,3
3.300382,51.305331,0,0,566,3
3.300395,51.305195,0,0,567,3
3.300405,51.305058,0,0,568,2.8
3.300413,51.304924,0,0,569,2.8
3.300417,51.304788,0,0,570,2.6
3.300417,51.304653,0,0,571,2.8
3.300412,51.304522,0,0,572,2.8
3.300395,51.304388,0,0,573,2.8
3.300365,51.304255,0,0,574,2.6
3.300323,51.304123,0,0,575,3.2
3.300272,51.303995,0,0,576,3.4
3.300212,51.30387,0,0,577,3.8
3.300149,51.30375,0,0,578,3.8
3.300085,51.303628,0,0,579,3.4
3.300014,51.303505,0,0,580,3.2
3.299943,51.303381,0,0,581,3.8
3.299871,51.303252,0,0,582,4
3.299799,51.303125,0,0,583,4
3.299726,51.303001,0,0,584,4
3.299653,51.302881,0,0,585,4
3.299576,51.302756,0,0,586,4
3.299496,51.302634,0,0,587,3.6
3.299411,51.302514,0,0,588,3.2
3.299327,51.302393,0,0,589,2.8
3.299231,51.30227,0,0,590,3
3.299142,51.302142,0,0,591,2.8
3.299062,51.302018,0,0,592,2.8
3.298991,51.301896,0,0,593,2.4
3.298917,51.301768,0,0,594,2.4
3.298847,51.30164,0,0,595,2.4
3.298786,51.30151,0,0,596,2.2
3.298727,51.30138,0,0,597,2.4
3.298672,51.301247,0,0,598,2.4
3.298614,51.301114,0,0,599,3
3.298554,51.30098,0,0,600,3.4
3.298485,51.300842,0,0,601,3.4
3.298414,51.300708,0,0,602,3.6
3.29834,51.30058,0,0,603,3.4
3.29826,51.300453,0,0,604,3
3.298172,51.300326,0,0,605,3
3.298079,51.3002,0,0,606,2.8
3.297983,51.300076,0,0,607,2.8
3.297882,51.299953,0,0,608,2.8
3.29778,51.29983,0,0,609,2.8
3.297682,51.299713,0,0,610,2.8
3.29758,51.299596,0,0,611,3
3.297476,51.299482,0,0,612,3
3.297374,51.299361,0,0,613,3
3.297267,51.299235,0,0,614,2.8
3.297162,51.299111,0,0,615,2.6
3.297058,51.298986,0,0,616,3
3.296958,51.298862,0,0,617,3.2
3.296856,51.298741,0,0,618,4
3.296757,51.298618,0,0,619,3.8
3.296658,51.298496,0,0,620,3.6
3.296559,51.298375,0,0,621,4
3.296459,51.298257,0,0,622,3.4
3.296352,51.298136,0,0,623,2.6
3.29624,51.298017,0,0,624,2.4
3.296126,51.297897,0,0,625,2
3.296009,51.297782,0,0,626,2
3.295881,51.297668,0,0,627,1.8
3.295753,51.29756,0,0,628,1.8
3.295624,51.29745,0,0,629,1.6
3.295496,51.297342,0,0,630,1.6
3.295367,51.297232,0,0,631,1.2
3.295234,51.297119,0,0,632,1.2
3.295103,51.297006,0,0,633,1.2
3.294971,51.29689,0,0,634,1.2
3.294843,51.296774,0,0,635,1.2
3.294712,51.29666,0,0,636,1
3.294581,51.296547,0,0,637,1
3.294449,51.296431,0,0,638,1.2
3.294327,51.296319,0,0,639,1
3.294206,51.296207,0,0,640,1.2
3.294081,51.296095,0,0,641,1.2
3.293953,51.295987,0,0,642,1.2
3.293821,51.295878,0,0,643,1.2
3.29369,51.29577,0,0,644,1.2
3.293563,51.29566,0,0,645,1.6
3.293439,51.295548,0,0,646,1.6
3.293323,51.295437,0,0,647,1.2
3.293207,51.295319,0,0,648,1.2
3.293099,51.295201,0,0,649,1.8
3.292997,51.295081,0,0,650,2.2
3.292901,51.294958,0,0,651,2.4
3.29281,51.294834,0,0,652,2.4
3.292722,51.294709,0,0,653,2.4
3.292637,51.294583,0,0,654,2.2
3.292554,51.294456,0,0,655,2.2
3.292471,51.294328,0,0,656,2.2
3.292388,51.294202,0,0,657,1.6
3.292304,51.294071,0,0,658,1.8
3.292222,51.293945,0,0,659,2.2
3.292138,51.293819,0,0,660,2.2
3.292055,51.293692,0,0,661,2.4
3.291973,51.293564,0,0,662,2.4
3.291889,51.293439,0,0,663,2.4
3.291766,51.293251,0,0,664,2.4
3.291726,51.293189,0,0,665,2.2
3.291646,51.293064,0,0,666,2.2
3.291566,51.292942,0,0,667,2.4
3.291482,51.292818,0,0,668,2.4
3.291399,51.292694,0,0,669,2.4
3.291318,51.292572,0,0,670,2.4
3.291233,51.292446,0,0,671,2.4
3.291152,51.292323,0,0,672,2.4
3.291074,51.292201,0,0,673,2.4
3.29099,51.292077,0,0,674,2.4
3.290909,51.291954,0,0,675,2.4
3.290827,51.291832,0,0,676,2.4
3.290747,51.291709,0,0,677,2.2
3.290665,51.291583,0,0,678,2.2
3.290586,51.291454,0,0,679,2.2
3.290514,51.29132,0,0,680,2.2
3.290445,51.291188,0,0,681,1.8
3.290376,51.291055,0,0,682,1.8
3.290314,51.290925,0,0,683,1.8
3.290254,51.290796,0,0,684,1.8
3.2902,51.290668,0,0,685,1.6
3.290148,51.290538,0,0,686,1.2
3.290098,51.290406,0,0,687,1.2
3.290054,51.290273,0,0,688,1.2
3.290017,51.290141,0,0,689,1.2
3.289966,51.289943,0,0,690,1.2
3.289951,51.289877,0,0,691,1.6
3.289922,51.289744,0,0,692,1.6
3.289897,51.289611,0,0,693,1.8
3.289873,51.289478,0,0,694,1.8
3.289855,51.289345,0,0,695,1.6
3.289828,51.289143,0,0,696,1.6
3.289819,51.289075,0,0,697,1.8
3.289801,51.288939,0,0,698,2.2
3.289777,51.288803,0,0,699,2.2
3.289757,51.28867,0,0,700,2.4
3.28973,51.288474,0,0,701,2.4
3.289703,51.288278,0,0,702,2.8
3.289694,51.288213,0,0,703,2.8
3.289685,51.288147,0,0,704,2.8
3.289668,51.288016,0,0,705,2.8
3.289647,51.28788,0,0,706,2.8
